Process_ID,User_Name,Priority,Nice_Value,Virtual_Memory_Size,Resident_Memory_size,Shared_Memory_Size,Process_Status,CPU_Usage,Memory_Usage,CPU_Time,Command_Name
59132,isme,20,0,1532336,123084,11648,S,25.0,1.6,0:04.25,python
59132,isme,20,0,1532336,123084,11648,S,0.0,1.6,0:04.25,python
59132,isme,20,0,1532336,123084,11648,R,6.7,1.6,0:04.26,python
59132,isme,20,0,1536316,127428,11648,R,40.0,1.6,0:04.32,python
59132,isme,20,0,1536580,127428,11648,S,0.0,1.6,0:04.33,python
59132,isme,20,0,1536836,127428,11648,S,6.7,1.6,0:04.34,python
59132,isme,20,0,1540832,131796,11648,S,40.0,1.7,0:04.40,python
59132,isme,20,0,1540964,131796,11648,S,20.0,1.7,0:04.43,python
59132,isme,20,0,1540964,131796,11648,S,0.0,1.7,0:04.43,python
59132,isme,20,0,1545072,136136,11648,S,20.0,1.7,0:04.46,python
59132,isme,20,0,1545204,136136,11648,S,18.8,1.7,0:04.49,python
59132,isme,20,0,1545204,136136,11648,S,0.0,1.7,0:04.49,python
59132,isme,20,0,1549320,140196,11648,R,40.0,1.8,0:04.55,python
59132,isme,20,0,1549712,140456,11648,S,20.0,1.8,0:04.58,python
59132,isme,20,0,1549712,140456,11648,S,0.0,1.8,0:04.58,python
59132,isme,20,0,1549712,140456,11648,S,0.0,1.8,0:04.58,python
59132,isme,20,0,1549712,140456,11648,S,0.0,1.8,0:04.58,python
59132,isme,20,0,1552072,142832,11648,R,26.7,1.8,0:04.62,python
59132,isme,20,0,1553952,144780,11648,S,33.3,1.8,0:04.67,python
59132,isme,20,0,1553952,144780,11648,S,6.7,1.8,0:04.68,python
59132,isme,20,0,1553952,144780,11648,S,0.0,1.8,0:04.68,python
59132,isme,20,0,1558068,148992,11648,S,86.7,1.9,0:04.81,python
59132,isme,20,0,1558200,148992,11648,S,13.3,1.9,0:04.83,python
59132,isme,20,0,1558200,148992,11648,S,6.7,1.9,0:04.84,python
59132,isme,20,0,1559216,150044,11648,R,0.0,1.9,0:04.84,python
59132,isme,20,0,1562272,153340,11648,R,33.3,1.9,0:04.91,python
59132,isme,20,0,1562412,153340,11648,S,0.0,1.9,0:04.92,python
59132,isme,20,0,1562412,153340,11648,S,0.0,1.9,0:04.92,python
59132,isme,20,0,1566768,157664,11648,S,40.0,2.0,0:04.98,python
59132,isme,20,0,1566912,157664,11648,S,6.7,2.0,0:04.99,python
59132,isme,20,0,1566912,157664,11648,S,0.0,2.0,0:04.99,python
59132,isme,20,0,1571012,161992,11648,S,46.7,2.0,0:05.06,python
59132,isme,20,0,1571152,161992,11648,S,13.3,2.0,0:05.08,python
59132,isme,20,0,1571152,161992,11648,S,0.0,2.0,0:05.08,python
59132,isme,20,0,1575256,166320,11648,S,40.0,2.1,0:05.14,python
59132,isme,20,0,1575396,166320,11648,S,13.3,2.1,0:05.16,python
59132,isme,20,0,1575396,166320,11648,S,6.7,2.1,0:05.17,python
59132,isme,20,0,1581668,171336,11648,R,13.3,2.2,0:05.19,python
59132,isme,20,0,1579904,170700,11648,S,13.3,2.2,0:05.22,python
59132,isme,20,0,1579904,170700,11648,S,0.0,2.2,0:05.22,python
59132,isme,20,0,1579904,170700,11648,S,0.0,2.2,0:05.23,python
59132,isme,20,0,1579904,170700,11648,S,0.0,2.2,0:05.23,python
59132,isme,20,0,1579904,170700,11648,S,0.0,2.2,0:05.23,python
59132,isme,20,0,1584004,175020,11648,R,40.0,2.2,0:05.29,python
59132,isme,20,0,1584144,175020,11648,S,13.3,2.2,0:05.31,python
59132,isme,20,0,1584144,175020,11648,S,6.2,2.2,0:05.32,python
59132,isme,20,0,1585716,176604,11648,R,6.2,2.2,0:05.33,python
59132,isme,20,0,1588400,179348,11648,S,40.0,2.3,0:05.40,python
59132,isme,20,0,1588400,179348,11648,S,0.0,2.3,0:05.40,python
59132,isme,20,0,1588400,179348,11648,S,0.0,2.3,0:05.40,python
59132,isme,20,0,1592768,183692,11648,S,40.0,2.3,0:05.46,python
59132,isme,20,0,1592904,183692,11648,S,6.7,2.3,0:05.47,python
59132,isme,20,0,1592904,183692,11648,S,0.0,2.3,0:05.47,python
59132,isme,20,0,1599176,188972,11648,R,66.7,2.4,0:05.57,python
59132,isme,20,0,1597012,188048,11648,S,40.0,2.4,0:05.64,python
59132,isme,20,0,1597144,188048,11648,S,13.3,2.4,0:05.66,python
