Process_ID,User_Name,Priority,Nice_Value,Virtual_Memory_Size,Resident_Memory_Size,Shared_Memory_Size,Process_Status,CPU_Usage,Memory_Usage,CPU_Time,Command_Name
102025,isme,20,0,38064,25548,9024,R,93.3,0.3,0:00.14,poetry
102025,isme,20,0,53220,37688,10172,R,93.3,0.5,0:00.29,poetry
102025,isme,20,0,40068,27756,9340,R,93.3,0.4,0:00.43,python
102025,isme,20,0,1595592,36092,10388,S,46.7,0.5,0:00.50,python
102025,isme,20,0,1595592,36644,10772,S,0.0,0.5,0:00.50,python
102025,isme,20,0,1595592,36748,10772,S,46.7,0.5,0:00.57,python
102025,isme,20,0,1595592,51720,10772,S,180.0,0.7,0:00.84,python
102025,isme,20,0,1595592,51720,10772,S,53.3,0.7,0:00.92,python
102025,isme,20,0,1595848,51956,10860,S,33.3,0.7,0:00.97,python
102025,isme,20,0,1595848,52480,10860,S,126.7,0.7,0:01.17,python
102025,isme,20,0,1595848,52480,10860,S,220.0,0.7,0:01.50,python
102025,isme,20,0,1596104,52952,10908,S,46.7,0.7,0:01.57,python
102025,isme,20,0,1598664,56188,10908,S,106.7,0.7,0:01.74,python
102025,isme,20,0,1600200,57516,10908,S,66.7,0.7,0:01.85,python
102025,isme,20,0,1601480,58916,10908,S,106.2,0.7,0:02.03,python
102025,isme,20,0,1603784,61244,10908,S,113.3,0.8,0:02.20,python
102025,isme,20,0,1604552,61892,10908,S,80.0,0.8,0:02.32,python
102025,isme,20,0,1475852,66700,11416,R,106.7,0.8,0:02.49,python
102025,isme,20,0,1479180,70424,11416,S,20.0,0.9,0:02.53,python
102025,isme,20,0,1479180,70424,11416,S,0.0,0.9,0:02.53,python
102025,isme,20,0,1479576,70672,11416,S,13.3,0.9,0:02.55,python
102025,isme,20,0,1479576,70672,11416,S,0.0,0.9,0:02.55,python
102025,isme,20,0,1482488,73676,11416,S,66.7,0.9,0:02.65,python
102025,isme,20,0,1482752,73936,11416,S,13.3,0.9,0:02.67,python
102025,isme,20,0,1482752,73936,11416,S,0.0,0.9,0:02.67,python
102025,isme,20,0,1486424,77548,11416,R,46.7,1.0,0:02.74,python
102025,isme,20,0,1486688,77812,11416,S,13.3,1.0,0:02.77,python
102025,isme,20,0,1486688,77812,11416,R,6.2,1.0,0:02.78,python
102025,isme,20,0,1490632,81532,11416,R,26.7,1.0,0:02.82,python
102025,isme,20,0,1490896,82056,11416,S,20.0,1.0,0:02.86,python
102025,isme,20,0,1490896,82056,11416,S,6.7,1.0,0:02.87,python
102025,isme,20,0,1491068,82056,11416,R,0.0,1.0,0:02.87,python
102025,isme,20,0,1495364,86136,11416,S,40.0,1.1,0:02.93,python
102025,isme,20,0,1495364,86396,11416,S,0.0,1.1,0:02.93,python
102025,isme,20,0,1497792,88740,11416,R,20.0,1.1,0:02.96,python
102025,isme,20,0,1499576,90668,11416,S,26.7,1.1,0:03.01,python
102025,isme,20,0,1499708,90668,11416,S,6.7,1.1,0:03.02,python
102025,isme,20,0,1502268,93044,11416,R,20.0,1.2,0:03.05,python
102025,isme,20,0,1503800,94960,11416,S,31.2,1.2,0:03.10,python
102025,isme,20,0,1503800,94960,11416,S,0.0,1.2,0:03.10,python
102025,isme,20,0,1507748,98984,11416,R,20.0,1.3,0:03.13,python
102025,isme,20,0,1508268,99248,11416,S,13.3,1.3,0:03.15,python
102025,isme,20,0,1508268,99248,11416,S,6.7,1.3,0:03.16,python
102025,isme,20,0,1512216,103268,11416,R,33.3,1.3,0:03.21,python
102025,isme,20,0,1512480,103532,11416,S,20.0,1.3,0:03.25,python
102025,isme,20,0,1512480,103532,11416,S,0.0,1.3,0:03.25,python
102025,isme,20,0,1517292,106964,11416,R,26.7,1.4,0:03.29,python
102025,isme,20,0,1516968,108012,11416,S,26.7,1.4,0:03.33,python
102025,isme,20,0,1517104,108012,11416,S,6.7,1.4,0:03.34,python
102025,isme,20,0,1521796,111888,11416,R,26.7,1.4,0:03.38,python
102025,isme,20,0,1520672,111708,11416,S,66.7,1.4,0:03.48,python
102025,isme,20,0,1520936,111968,11416,S,13.3,1.4,0:03.50,python
102025,isme,20,0,1520936,111968,11416,S,0.0,1.4,0:03.50,python
102025,isme,20,0,1525108,116124,11416,S,40.0,1.5,0:03.56,python
102025,isme,20,0,1525372,116388,11416,S,18.8,1.5,0:03.59,python
102025,isme,20,0,1525372,116388,11416,S,0.0,1.5,0:03.59,python
102025,isme,20,0,1529324,120420,11416,S,40.0,1.5,0:03.65,python
102025,isme,20,0,1529588,120684,11416,S,20.0,1.5,0:03.68,python
102025,isme,20,0,1529588,120684,11416,S,0.0,1.5,0:03.68,python
102025,isme,20,0,1533852,124888,11416,S,40.0,1.6,0:03.74,python
102025,isme,20,0,1534128,125148,11416,S,13.3,1.6,0:03.76,python
102025,isme,20,0,1534128,125148,11416,S,0.0,1.6,0:03.76,python
102025,isme,20,0,1538088,129244,11416,S,40.0,1.6,0:03.82,python
102025,isme,20,0,1538356,129244,11416,S,20.0,1.6,0:03.85,python
102025,isme,20,0,1538356,129508,11416,S,0.0,1.6,0:03.85,python
102025,isme,20,0,1542576,133612,11416,S,37.5,1.7,0:03.91,python
102025,isme,20,0,1542840,133612,11416,S,20.0,1.7,0:03.94,python
102025,isme,20,0,1542840,133612,11416,S,0.0,1.7,0:03.94,python
102025,isme,20,0,1546816,137880,11416,S,33.3,1.7,0:03.99,python
102025,isme,20,0,1547080,137880,11416,S,20.0,1.7,0:04.02,python
102025,isme,20,0,1547080,137880,11416,S,0.0,1.7,0:04.02,python
102025,isme,20,0,1551040,142188,11416,S,26.7,1.8,0:04.06,python
102025,isme,20,0,1551172,142188,11416,S,6.7,1.8,0:04.07,python
102025,isme,20,0,1551172,142188,11416,S,6.7,1.8,0:04.08,python
102025,isme,20,0,1555544,146548,11416,R,37.5,1.9,0:04.14,python
102025,isme,20,0,1555676,146548,11416,S,12.5,1.9,0:04.17,python
102025,isme,20,0,1555676,146548,11416,S,0.0,1.9,0:04.17,python
102025,isme,20,0,1559488,150628,11416,S,93.3,1.9,0:04.31,python
102025,isme,20,0,1559628,150628,11416,S,13.3,1.9,0:04.33,python
102025,isme,20,0,1559628,150628,11416,S,0.0,1.9,0:04.33,python
102025,isme,20,0,1563968,154952,11416,S,40.0,2.0,0:04.39,python
102025,isme,20,0,1564100,154952,11416,S,13.3,2.0,0:04.41,python
102025,isme,20,0,1564100,154952,11416,S,0.0,2.0,0:04.41,python
102025,isme,20,0,1568196,159248,11416,S,37.5,2.0,0:04.47,python
102025,isme,20,0,1568340,159248,11416,S,20.0,2.0,0:04.50,python
102025,isme,20,0,1568340,159248,11416,S,0.0,2.0,0:04.50,python
102025,isme,20,0,1572436,163604,11416,S,40.0,2.1,0:04.56,python
102025,isme,20,0,1572576,163604,11416,S,20.0,2.1,0:04.59,python
102025,isme,20,0,1572576,163604,11416,S,0.0,2.1,0:04.59,python
